CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
8112,03/05/2013 0:00:00,USD,VEB,"744,35 €","744,30 €",03/05/2013 0:00:00
8113,04/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",04/05/2013 0:00:00
8114,04/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",04/05/2013 0:00:00
8115,04/05/2013 0:00:00,USD,BRL,"2,81 €","2,81 €",04/05/2013 0:00:00
8116,04/05/2013 0:00:00,USD,CAD,"1,58 €","1,58 €",04/05/2013 0:00:00
8117,04/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",04/05/2013 0:00:00
8118,04/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",04/05/2013 0:00:00
8119,04/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",04/05/2013 0:00:00
8120,04/05/2013 0:00:00,USD,JPY,"121,14 €","121,17 €",04/05/2013 0:00:00
8121,04/05/2013 0:00:00,USD,MXN,"9,22 €","9,22 €",04/05/2013 0:00:00
8122,04/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",04/05/2013 0:00:00
8123,04/05/2013 0:00:00,USD,VEB,"744,00 €","744,05 €",04/05/2013 0:00:00
8124,05/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",05/05/2013 0:00:00
8125,05/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",05/05/2013 0:00:00
8126,05/05/2013 0:00:00,USD,BRL,"2,85 €","2,84 €",05/05/2013 0:00:00
8127,05/05/2013 0:00:00,USD,CAD,"1,58 €","1,57 €",05/05/2013 0:00:00
8128,05/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",05/05/2013 0:00:00
8129,05/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",05/05/2013 0:00:00
8130,05/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",05/05/2013 0:00:00
8131,05/05/2013 0:00:00,USD,JPY,"121,19 €","121,17 €",05/05/2013 0:00:00
8132,05/05/2013 0:00:00,USD,MXN,"9,24 €","9,24 €",05/05/2013 0:00:00
8133,05/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",05/05/2013 0:00:00
8134,05/05/2013 0:00:00,USD,VEB,"744,25 €","744,25 €",05/05/2013 0:00:00
8135,06/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",06/05/2013 0:00:00
8136,06/05/2013 0:00:00,USD,AUD,"1,96 €","1,96 €",06/05/2013 0:00:00
8137,06/05/2013 0:00:00,USD,BRL,"2,85 €","2,85 €",06/05/2013 0:00:00
8138,06/05/2013 0:00:00,USD,CAD,"1,58 €","1,58 €",06/05/2013 0:00:00
8139,06/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",06/05/2013 0:00:00
8140,06/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",06/05/2013 0:00:00
8141,06/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",06/05/2013 0:00:00
8142,06/05/2013 0:00:00,USD,JPY,"121,29 €","121,39 €",06/05/2013 0:00:00
8143,06/05/2013 0:00:00,USD,MXN,"9,21 €","9,21 €",06/05/2013 0:00:00
8144,06/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",06/05/2013 0:00:00
8145,06/05/2013 0:00:00,USD,VEB,"744,25 €","744,26 €",06/05/2013 0:00:00
8146,07/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",07/05/2013 0:00:00
8147,07/05/2013 0:00:00,USD,AUD,"1,96 €","1,96 €",07/05/2013 0:00:00
8148,07/05/2013 0:00:00,USD,BRL,"2,85 €","2,85 €",07/05/2013 0:00:00
8149,07/05/2013 0:00:00,USD,CAD,"1,58 €","1,57 €",07/05/2013 0:00:00
8150,07/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",07/05/2013 0:00:00
8151,07/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",07/05/2013 0:00:00
8152,07/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",07/05/2013 0:00:00
8153,07/05/2013 0:00:00,USD,JPY,"121,29 €","121,24 €",07/05/2013 0:00:00
8154,07/05/2013 0:00:00,USD,MXN,"9,21 €","9,20 €",07/05/2013 0:00:00
8155,07/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",07/05/2013 0:00:00
8156,07/05/2013 0:00:00,USD,VEB,"744,25 €","744,22 €",07/05/2013 0:00:00
8157,08/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",08/05/2013 0:00:00
8158,08/05/2013 0:00:00,USD,AUD,"1,96 €","1,96 €",08/05/2013 0:00:00
8159,08/05/2013 0:00:00,USD,BRL,"2,82 €","2,83 €",08/05/2013 0:00:00
8160,08/05/2013 0:00:00,USD,CAD,"1,58 €","1,59 €",08/05/2013 0:00:00
8161,08/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",08/05/2013 0:00:00
8162,08/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",08/05/2013 0:00:00
8163,08/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",08/05/2013 0:00:00
8164,08/05/2013 0:00:00,USD,JPY,"122,55 €","122,56 €",08/05/2013 0:00:00
8165,08/05/2013 0:00:00,USD,MXN,"9,26 €","9,26 €",08/05/2013 0:00:00
8166,08/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",08/05/2013 0:00:00
8167,08/05/2013 0:00:00,USD,VEB,"744,00 €","744,04 €",08/05/2013 0:00:00
8168,09/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",09/05/2013 0:00:00
8169,09/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",09/05/2013 0:00:00
8170,09/05/2013 0:00:00,USD,BRL,"2,80 €","2,80 €",09/05/2013 0:00:00
8171,09/05/2013 0:00:00,USD,CAD,"1,57 €","1,57 €",09/05/2013 0:00:00
8172,09/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",09/05/2013 0:00:00
8173,09/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",09/05/2013 0:00:00
8174,09/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",09/05/2013 0:00:00
8175,09/05/2013 0:00:00,USD,JPY,"122,64 €","122,64 €",09/05/2013 0:00:00
8176,09/05/2013 0:00:00,USD,MXN,"9,25 €","9,25 €",09/05/2013 0:00:00
8177,09/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",09/05/2013 0:00:00
8178,09/05/2013 0:00:00,USD,VEB,"744,25 €","744,24 €",09/05/2013 0:00:00
8179,10/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",10/05/2013 0:00:00
8180,10/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",10/05/2013 0:00:00
8181,10/05/2013 0:00:00,USD,BRL,"2,82 €","2,82 €",10/05/2013 0:00:00
8182,10/05/2013 0:00:00,USD,CAD,"1,57 €","1,58 €",10/05/2013 0:00:00
8183,10/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",10/05/2013 0:00:00
8184,10/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",10/05/2013 0:00:00
8185,10/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",10/05/2013 0:00:00
8186,10/05/2013 0:00:00,USD,JPY,"122,90 €","122,95 €",10/05/2013 0:00:00
8187,10/05/2013 0:00:00,USD,MXN,"9,25 €","9,26 €",10/05/2013 0:00:00
8188,10/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",10/05/2013 0:00:00
8189,10/05/2013 0:00:00,USD,VEB,"744,51 €","744,54 €",10/05/2013 0:00:00
8190,11/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",11/05/2013 0:00:00
8191,11/05/2013 0:00:00,USD,AUD,"1,99 €","1,99 €",11/05/2013 0:00:00
8192,11/05/2013 0:00:00,USD,BRL,"2,85 €","2,84 €",11/05/2013 0:00:00
8193,11/05/2013 0:00:00,USD,CAD,"1,57 €","1,57 €",11/05/2013 0:00:00
8194,11/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",11/05/2013 0:00:00
8195,11/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",11/05/2013 0:00:00
8196,11/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",11/05/2013 0:00:00
8197,11/05/2013 0:00:00,USD,JPY,"122,92 €","122,87 €",11/05/2013 0:00:00
8198,11/05/2013 0:00:00,USD,MXN,"9,29 €","9,29 €",11/05/2013 0:00:00
8199,11/05/2013 0:00:00,USD,SAR,"3,75 €","3,74 €",11/05/2013 0:00:00
8200,11/05/2013 0:00:00,USD,VEB,"744,50 €","744,42 €",11/05/2013 0:00:00
8201,12/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",12/05/2013 0:00:00
8202,12/05/2013 0:00:00,USD,AUD,"1,99 €","1,99 €",12/05/2013 0:00:00
8203,12/05/2013 0:00:00,USD,BRL,"2,81 €","2,81 €",12/05/2013 0:00:00
8204,12/05/2013 0:00:00,USD,CAD,"1,58 €","1,59 €",12/05/2013 0:00:00
8205,12/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",12/05/2013 0:00:00
8206,12/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",12/05/2013 0:00:00
8207,12/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",12/05/2013 0:00:00
8208,12/05/2013 0:00:00,USD,JPY,"122,73 €","122,80 €",12/05/2013 0:00:00
8209,12/05/2013 0:00:00,USD,MXN,"9,28 €","9,29 €",12/05/2013 0:00:00
8210,12/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",12/05/2013 0:00:00
8211,12/05/2013 0:00:00,USD,VEB,"744,51 €","744,58 €",12/05/2013 0:00:00
8212,13/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",13/05/2013 0:00:00
8213,13/05/2013 0:00:00,USD,AUD,"1,99 €","1,99 €",13/05/2013 0:00:00
8214,13/05/2013 0:00:00,USD,BRL,"2,81 €","2,80 €",13/05/2013 0:00:00
8215,13/05/2013 0:00:00,USD,CAD,"1,58 €","1,57 €",13/05/2013 0:00:00
8216,13/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",13/05/2013 0:00:00
8217,13/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",13/05/2013 0:00:00
8218,13/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",13/05/2013 0:00:00
8219,13/05/2013 0:00:00,USD,JPY,"122,80 €","122,77 €",13/05/2013 0:00:00
8220,13/05/2013 0:00:00,USD,MXN,"9,28 €","9,28 €",13/05/2013 0:00:00
8221,13/05/2013 0:00:00,USD,SAR,"3,75 €","3,74 €",13/05/2013 0:00:00
8222,13/05/2013 0:00:00,USD,VEB,"744,51 €","744,42 €",13/05/2013 0:00:00
8223,14/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",14/05/2013 0:00:00
8224,14/05/2013 0:00:00,USD,AUD,"1,99 €","1,99 €",14/05/2013 0:00:00
8225,14/05/2013 0:00:00,USD,BRL,"2,81 €","2,81 €",14/05/2013 0:00:00
8226,14/05/2013 0:00:00,USD,CAD,"1,58 €","1,58 €",14/05/2013 0:00:00
8227,14/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",14/05/2013 0:00:00
8228,14/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",14/05/2013 0:00:00
8229,14/05/2013 0:00:00,USD,GBP,"0,70 €","0,70 €",14/05/2013 0:00:00
8230,14/05/2013 0:00:00,USD,JPY,"122,77 €","122,86 €",14/05/2013 0:00:00
8231,14/05/2013 0:00:00,USD,MXN,"9,28 €","9,28 €",14/05/2013 0:00:00
8232,14/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",14/05/2013 0:00:00
8233,14/05/2013 0:00:00,USD,VEB,"744,51 €","744,58 €",14/05/2013 0:00:00
8234,15/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",15/05/2013 0:00:00
8235,15/05/2013 0:00:00,USD,AUD,"1,98 €","1,98 €",15/05/2013 0:00:00
8236,15/05/2013 0:00:00,USD,BRL,"2,83 €","2,82 €",15/05/2013 0:00:00
8237,15/05/2013 0:00:00,USD,CAD,"1,58 €","1,57 €",15/05/2013 0:00:00
8238,15/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",15/05/2013 0:00:00
8239,15/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",15/05/2013 0:00:00
8240,15/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",15/05/2013 0:00:00
8241,15/05/2013 0:00:00,USD,JPY,"122,02 €","122,00 €",15/05/2013 0:00:00
8242,15/05/2013 0:00:00,USD,MXN,"9,29 €","9,29 €",15/05/2013 0:00:00
8243,15/05/2013 0:00:00,USD,SAR,"3,75 €","3,74 €",15/05/2013 0:00:00
8244,15/05/2013 0:00:00,USD,VEB,"744,50 €","744,50 €",15/05/2013 0:00:00
8245,16/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",16/05/2013 0:00:00
8246,16/05/2013 0:00:00,USD,AUD,"1,98 €","1,98 €",16/05/2013 0:00:00
8247,16/05/2013 0:00:00,USD,BRL,"2,82 €","2,83 €",16/05/2013 0:00:00
8248,16/05/2013 0:00:00,USD,CAD,"1,58 €","1,58 €",16/05/2013 0:00:00
8249,16/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",16/05/2013 0:00:00
8250,16/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",16/05/2013 0:00:00
8251,16/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",16/05/2013 0:00:00
8252,16/05/2013 0:00:00,USD,JPY,"121,99 €","122,01 €",16/05/2013 0:00:00
8253,16/05/2013 0:00:00,USD,MXN,"9,28 €","9,29 €",16/05/2013 0:00:00
8254,16/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",16/05/2013 0:00:00
8255,16/05/2013 0:00:00,USD,VEB,"745,01 €","745,09 €",16/05/2013 0:00:00
8256,17/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",17/05/2013 0:00:00
8257,17/05/2013 0:00:00,USD,AUD,"1,99 €","1,99 €",17/05/2013 0:00:00
8258,17/05/2013 0:00:00,USD,BRL,"2,81 €","2,81 €",17/05/2013 0:00:00
8259,17/05/2013 0:00:00,USD,CAD,"1,59 €","1,58 €",17/05/2013 0:00:00
8260,17/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",17/05/2013 0:00:00
8261,17/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",17/05/2013 0:00:00
8262,17/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",17/05/2013 0:00:00
8263,17/05/2013 0:00:00,USD,JPY,"122,48 €","122,40 €",17/05/2013 0:00:00
8264,17/05/2013 0:00:00,USD,MXN,"9,30 €","9,29 €",17/05/2013 0:00:00
8265,17/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",17/05/2013 0:00:00
8266,17/05/2013 0:00:00,USD,VEB,"745,26 €","745,17 €",17/05/2013 0:00:00
8267,18/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",18/05/2013 0:00:00
8268,18/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",18/05/2013 0:00:00
8269,18/05/2013 0:00:00,USD,BRL,"2,78 €","2,79 €",18/05/2013 0:00:00
8270,18/05/2013 0:00:00,USD,CAD,"1,60 €","1,60 €",18/05/2013 0:00:00
8271,18/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",18/05/2013 0:00:00
8272,18/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",18/05/2013 0:00:00
8273,18/05/2013 0:00:00,USD,GBP,"0,68 €","0,68 €",18/05/2013 0:00:00
8274,18/05/2013 0:00:00,USD,JPY,"122,01 €","122,09 €",18/05/2013 0:00:00
8275,18/05/2013 0:00:00,USD,MXN,"9,32 €","9,32 €",18/05/2013 0:00:00
8276,18/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",18/05/2013 0:00:00
8277,18/05/2013 0:00:00,USD,VEB,"744,75 €","744,81 €",18/05/2013 0:00:00
8278,19/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",19/05/2013 0:00:00
8279,19/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",19/05/2013 0:00:00
8280,19/05/2013 0:00:00,USD,BRL,"2,76 €","2,75 €",19/05/2013 0:00:00
8281,19/05/2013 0:00:00,USD,CAD,"1,59 €","1,59 €",19/05/2013 0:00:00
8282,19/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",19/05/2013 0:00:00
8283,19/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",19/05/2013 0:00:00
8284,19/05/2013 0:00:00,USD,GBP,"0,68 €","0,68 €",19/05/2013 0:00:00
8285,19/05/2013 0:00:00,USD,JPY,"121,72 €","121,69 €",19/05/2013 0:00:00
8286,19/05/2013 0:00:00,USD,MXN,"9,27 €","9,26 €",19/05/2013 0:00:00
8287,19/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",19/05/2013 0:00:00
8288,19/05/2013 0:00:00,USD,VEB,"745,15 €","745,13 €",19/05/2013 0:00:00
8289,20/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",20/05/2013 0:00:00
8290,20/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",20/05/2013 0:00:00
8291,20/05/2013 0:00:00,USD,BRL,"2,76 €","2,76 €",20/05/2013 0:00:00
8292,20/05/2013 0:00:00,USD,CAD,"1,59 €","1,60 €",20/05/2013 0:00:00
8293,20/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",20/05/2013 0:00:00
8294,20/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",20/05/2013 0:00:00
8295,20/05/2013 0:00:00,USD,GBP,"0,68 €","0,69 €",20/05/2013 0:00:00
8296,20/05/2013 0:00:00,USD,JPY,"121,66 €","121,68 €",20/05/2013 0:00:00
8297,20/05/2013 0:00:00,USD,MXN,"9,27 €","9,28 €",20/05/2013 0:00:00
8298,20/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",20/05/2013 0:00:00
8299,20/05/2013 0:00:00,USD,VEB,"745,15 €","745,24 €",20/05/2013 0:00:00
8300,21/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",21/05/2013 0:00:00
8301,21/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",21/05/2013 0:00:00
8302,21/05/2013 0:00:00,USD,BRL,"2,76 €","2,76 €",21/05/2013 0:00:00
8303,21/05/2013 0:00:00,USD,CAD,"1,59 €","1,59 €",21/05/2013 0:00:00
8304,21/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",21/05/2013 0:00:00
8305,21/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",21/05/2013 0:00:00
8306,21/05/2013 0:00:00,USD,GBP,"0,68 €","0,68 €",21/05/2013 0:00:00
8307,21/05/2013 0:00:00,USD,JPY,"121,73 €","121,63 €",21/05/2013 0:00:00
8308,21/05/2013 0:00:00,USD,MXN,"9,27 €","9,26 €",21/05/2013 0:00:00
8309,21/05/2013 0:00:00,USD,SAR,"3,75 €","3,74 €",21/05/2013 0:00:00
8310,21/05/2013 0:00:00,USD,VEB,"745,15 €","745,13 €",21/05/2013 0:00:00
8311,22/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",22/05/2013 0:00:00
8312,22/05/2013 0:00:00,USD,AUD,"1,97 €","1,97 €",22/05/2013 0:00:00
8313,22/05/2013 0:00:00,USD,BRL,"2,73 €","2,74 €",22/05/2013 0:00:00
8314,22/05/2013 0:00:00,USD,CAD,"1,59 €","1,60 €",22/05/2013 0:00:00
8315,22/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",22/05/2013 0:00:00
8316,22/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",22/05/2013 0:00:00
8317,22/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",22/05/2013 0:00:00
8318,22/05/2013 0:00:00,USD,JPY,"121,78 €","121,88 €",22/05/2013 0:00:00
8319,22/05/2013 0:00:00,USD,MXN,"9,24 €","9,25 €",22/05/2013 0:00:00
8320,22/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",22/05/2013 0:00:00
8321,22/05/2013 0:00:00,USD,VEB,"745,00 €","745,03 €",22/05/2013 0:00:00
8322,23/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",23/05/2013 0:00:00
8323,23/05/2013 0:00:00,USD,AUD,"1,95 €","1,95 €",23/05/2013 0:00:00
8324,23/05/2013 0:00:00,USD,BRL,"2,68 €","2,68 €",23/05/2013 0:00:00
8325,23/05/2013 0:00:00,USD,CAD,"1,59 €","1,58 €",23/05/2013 0:00:00
8326,23/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",23/05/2013 0:00:00
8327,23/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",23/05/2013 0:00:00
8328,23/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",23/05/2013 0:00:00
8329,23/05/2013 0:00:00,USD,JPY,"121,19 €","121,18 €",23/05/2013 0:00:00
8330,23/05/2013 0:00:00,USD,MXN,"9,24 €","9,23 €",23/05/2013 0:00:00
8331,23/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",23/05/2013 0:00:00
8332,23/05/2013 0:00:00,USD,VEB,"745,02 €","744,98 €",23/05/2013 0:00:00
8333,24/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",24/05/2013 0:00:00
8334,24/05/2013 0:00:00,USD,AUD,"1,94 €","1,94 €",24/05/2013 0:00:00
8335,24/05/2013 0:00:00,USD,BRL,"2,70 €","2,70 €",24/05/2013 0:00:00
8336,24/05/2013 0:00:00,USD,CAD,"1,60 €","1,60 €",24/05/2013 0:00:00
8337,24/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",24/05/2013 0:00:00
8338,24/05/2013 0:00:00,USD,EUR,"1,11 €","1,11 €",24/05/2013 0:00:00
8339,24/05/2013 0:00:00,USD,GBP,"0,68 €","0,68 €",24/05/2013 0:00:00
8340,24/05/2013 0:00:00,USD,JPY,"120,95 €","120,96 €",24/05/2013 0:00:00
8341,24/05/2013 0:00:00,USD,MXN,"9,24 €","9,24 €",24/05/2013 0:00:00
8342,24/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",24/05/2013 0:00:00
8343,24/05/2013 0:00:00,USD,VEB,"745,25 €","745,31 €",24/05/2013 0:00:00
8344,25/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",25/05/2013 0:00:00
8345,25/05/2013 0:00:00,USD,AUD,"1,94 €","1,94 €",25/05/2013 0:00:00
8346,25/05/2013 0:00:00,USD,BRL,"2,64 €","2,64 €",25/05/2013 0:00:00
8347,25/05/2013 0:00:00,USD,CAD,"1,60 €","1,60 €",25/05/2013 0:00:00
8348,25/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",25/05/2013 0:00:00
8349,25/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",25/05/2013 0:00:00
8350,25/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",25/05/2013 0:00:00
8351,25/05/2013 0:00:00,USD,JPY,"120,19 €","120,11 €",25/05/2013 0:00:00
8352,25/05/2013 0:00:00,USD,MXN,"9,25 €","9,24 €",25/05/2013 0:00:00
8353,25/05/2013 0:00:00,USD,SAR,"3,75 €","3,74 €",25/05/2013 0:00:00
8354,25/05/2013 0:00:00,USD,VEB,"745,00 €","744,96 €",25/05/2013 0:00:00
8355,26/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",26/05/2013 0:00:00
8356,26/05/2013 0:00:00,USD,AUD,"1,95 €","1,95 €",26/05/2013 0:00:00
8357,26/05/2013 0:00:00,USD,BRL,"2,63 €","2,64 €",26/05/2013 0:00:00
8358,26/05/2013 0:00:00,USD,CAD,"1,60 €","1,61 €",26/05/2013 0:00:00
8359,26/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",26/05/2013 0:00:00
8360,26/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",26/05/2013 0:00:00
8361,26/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",26/05/2013 0:00:00
8362,26/05/2013 0:00:00,USD,JPY,"120,33 €","120,39 €",26/05/2013 0:00:00
8363,26/05/2013 0:00:00,USD,MXN,"9,23 €","9,24 €",26/05/2013 0:00:00
8364,26/05/2013 0:00:00,USD,SAR,"3,75 €","3,76 €",26/05/2013 0:00:00
8365,26/05/2013 0:00:00,USD,VEB,"745,40 €","745,44 €",26/05/2013 0:00:00
8366,27/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",27/05/2013 0:00:00
8367,27/05/2013 0:00:00,USD,AUD,"1,94 €","1,94 €",27/05/2013 0:00:00
8368,27/05/2013 0:00:00,USD,BRL,"2,63 €","2,63 €",27/05/2013 0:00:00
8369,27/05/2013 0:00:00,USD,CAD,"1,60 €","1,60 €",27/05/2013 0:00:00
8370,27/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",27/05/2013 0:00:00
8371,27/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",27/05/2013 0:00:00
8372,27/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",27/05/2013 0:00:00
8373,27/05/2013 0:00:00,USD,JPY,"120,37 €","120,31 €",27/05/2013 0:00:00
8374,27/05/2013 0:00:00,USD,MXN,"9,23 €","9,23 €",27/05/2013 0:00:00
8375,27/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",27/05/2013 0:00:00
8376,27/05/2013 0:00:00,USD,VEB,"745,40 €","745,37 €",27/05/2013 0:00:00
8377,28/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",28/05/2013 0:00:00
8378,28/05/2013 0:00:00,USD,AUD,"1,94 €","1,95 €",28/05/2013 0:00:00
8379,28/05/2013 0:00:00,USD,BRL,"2,81 €","2,82 €",28/05/2013 0:00:00
8380,28/05/2013 0:00:00,USD,CAD,"1,60 €","1,61 €",28/05/2013 0:00:00
8381,28/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",28/05/2013 0:00:00
8382,28/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",28/05/2013 0:00:00
8383,28/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",28/05/2013 0:00:00
8384,28/05/2013 0:00:00,USD,JPY,"120,47 €","120,51 €",28/05/2013 0:00:00
8385,28/05/2013 0:00:00,USD,MXN,"9,28 €","9,29 €",28/05/2013 0:00:00
8386,28/05/2013 0:00:00,USD,SAR,"3,75 €","3,75 €",28/05/2013 0:00:00
8387,28/05/2013 0:00:00,USD,VEB,"745,40 €","745,50 €",28/05/2013 0:00:00
8388,29/05/2013 0:00:00,USD,ARS,"1,00 €","1,00 €",29/05/2013 0:00:00
8389,29/05/2013 0:00:00,USD,AUD,"1,92 €","1,92 €",29/05/2013 0:00:00
8390,29/05/2013 0:00:00,USD,BRL,"2,64 €","2,63 €",29/05/2013 0:00:00
8391,29/05/2013 0:00:00,USD,CAD,"1,60 €","1,60 €",29/05/2013 0:00:00
8392,29/05/2013 0:00:00,USD,CNY,"8,29 €","8,29 €",29/05/2013 0:00:00
8393,29/05/2013 0:00:00,USD,EUR,"1,12 €","1,12 €",29/05/2013 0:00:00
8394,29/05/2013 0:00:00,USD,GBP,"0,69 €","0,69 €",29/05/2013 0:00:00
8395,29/05/2013 0:00:00,USD,JPY,"120,40 €","120,38 €",29/05/2013 0:00:00
